genome_id	covered	length	percent_covered
G010501015	756	3395627	0.022263929459861168
G010501035	755	3111765	0.024262757631119316
G010501095	626	3911110	0.016005686365251806
G010537155	97662	2996318	3.2594003707216657
G010592515	10270	5655567	0.18159098813611438
G010646885	269	6246416	0.0043064695018711525
G010667615	3549	2248799	0.1578175728466617
G010671565	151	4151084	0.0036376040571571185
G010671595	387	3311163	0.01168773630292438
G010671605	367	4214340	0.008708362400755516
G010671905	499	8337058	0.005985324799227737
G010671965	353	5628479	0.006271676593267915
G010671975	376	5316695	0.007072062625371589
G010672165	346	7307730	0.004734712420956987
G010672555	167	8904371	0.0018754834002311896
G010672605	286	7518682	0.0038038581762069473
G010672865	324	6168806	0.005252231955422168
G010672925	877	8672518	0.010112403341221085
G010672965	151	9084992	0.001662081815812276
G010681825	447	3450921	0.012953063834263376
G010686655	397	5009415	0.007925077079858626
G010692625	161	8892043	0.0018106075285510878
G010882125	2091	4473695	0.04673988727438952
G010882175	499	5634742	0.008855773698245634
G010892375	2312	1792215	0.12900237973680612
G010915705	160	4491841	0.0035620138825038557
G010975005	187	4195649	0.004456998190268061
G010993745	304	8861053	0.0034307435019291723
G010993985	9870	3840730	0.256982396575651
G010994245	737	2825193	0.026086713367900884
G011008565	1692	3739798	0.04524308532172058
G011008855	1613	3618940	0.0445710622447457
G011030385	510	3718232	0.013716196299746762
G011038935	2032	2325130	0.08739296297411328
G011038975	18353	2724690	0.6735812147436956
G011039075	2349	1998725	0.11752492213786289
G011040415	3171	2730156	0.11614720917046499
G011046835	230	3233212	0.007113669007785447
G011047135	471	2916114	0.01615163193208496
G011048075	193	4016686	0.004804956125522383
G011048115	245	2127438	0.01151619929699479
G011048125	181	4476085	0.004043712306625097
G011049175	428	3243050	0.013197453014908805
G011050745	210	3758067	0.005587979139275591
G011051915	152	3946087	0.00385191710167566
G011054805	1756	1737855	0.10104410321919838
G011055735	224	4575723	0.004895401229488761
G011056935	151	4193219	0.00360105207955988
G011057335	226	2740656	0.008246200909563258
G011057975	2275	3859475	0.05894584107942143
G011059125	430	4190739	0.010260720125973009
G011059145	233	3832023	0.006080339288151454
G011064545	161	3292953	0.004889228604234558
G011087955	195	1816825	0.010733009508345603
G011088305	173	1627667	0.010628709680788514
G011089875	163	2594538	0.006282428702142732
G011090385	225	3232492	0.0069605740710263165
G011106855	2552	4642566	0.054969600862971035
G011174675	615	4367405	0.014081588494769778
G011299095	21934	2350904	0.9330027938188884
G011300455	663	2718035	0.024392621875730075
G011300685	302	2177853	0.013866867965836078
G011305995	8831	6761872	0.13059992854049884
G011316935	2567	3869195	0.06634454970607581
G011320075	1882	2976477	0.06322911280685185
G011327785	182	5213868	0.00349069059669328
G011328705	234	5089441	0.004597754448867764
G011328885	151	4805288	0.0031423714874113684
G011329105	151	3739030	0.004038480568489688
G011329245	151	2247290	0.006719204019062961
G011331305	156	1819062	0.008575848431774178
G011333775	151	2833777	0.005328577372178545
G011335005	154	966072	0.015940840848301163
G011337865	155	2494952	0.006212544369591079
G011362725	187	3088540	0.006054640704021965
G011362745	154	3343750	0.004605607476635514
G011367925	151	2215936	0.006814276224584103
G011370625	148	3328697	0.004446184197600443
G011370635	190	3032116	0.006266251027335366
G011374895	162	2621001	0.006180844646759006
G011389965	154	2021556	0.007617894334858891
G011393335	1877	3671901	0.05111793591384953
G011400295	2936	2043172	0.14369813212005644
G011421455	2509	2023973	0.12396410426423672
G011440275	481	3494447	0.013764695815961724
G011492965	154	4420371	0.003483870471505672
G011523145	156	3399568	0.004588818343977823
G011525915	164	7463300	0.002197419372127611
G011526085	151	4220063	0.0035781456343187295
G011526105	236	7288702	0.0032378878982842214
G011526565	151	5797172	0.002604718300578282
G011682235	201	4608642	0.004361371527664765
G011682535	191	5339534	0.0035770911843617816
G011751895	289	3782002	0.007641455504254096
G011754225	151	457479	0.03300697955534571
G011758565	601	3751886	0.016018610373556126
G011761305	1874	3267760	0.057348152863123364
G011762095	158	4020803	0.003929563323545073
G011762225	166	4627352	0.003587364868719734
G011764445	349	10714730	0.0032571982681784796
G011764585	1544	3826324	0.0403520454619107
G011773515	188	2498355	0.007524951418033066
G011775155	601	5216067	0.011522091261481113
G011927695	61563	2962347	2.078183278326273
G011927795	163	3801396	0.004287898445728884
G011947235	163	6651255	0.002450665325566378
G011957885	1366673	1728765	79.05487443348285
G011958165	226148	1747846	12.938668509697079
G011958345	2211545	2259101	97.89491483559168
G011958665	41302	1356358	3.0450662730636013
G011959105	3858788	4625710	83.4204478879999
G011959405	185470	2427843	7.63929133803133
G011959465	3820239	5071114	75.33332912649962
G011959565	143754	2665207	5.393727391530939
G011960185	165233	2642227	6.253550508718591
G011960265	2236961	2553168	87.61511189236273
G012027035	715	4219145	0.016946561447876287
G012027595	4727	2050438	0.2305361098457988
G012031025	155	2547518	0.0060843534765995765
G012031215	308	4819866	0.0063902191471713115
G012031565	430	3935858	0.01092519089865539
G012032115	681	3328784	0.020457920970540593
G012032715	264	1765286	0.0149550837654635
G012032745	213	4791464	0.004445405412625452
G012033155	152	3724469	0.004081118677588671
G012033595	237	5751598	0.0041205939636254135
G012033625	362	1592338	0.02273386680466082
G012034025	302	4571914	0.006605548573310871
G012034335	633	3554022	0.01781080702370441
G012034405	851	2869274	0.029659070552341814
G012034795	175	4199041	0.004167618272838965
G012034815	326	7787097	0.00418641247181074
G012036375	293	2990954	0.00979620549162575
G012102505	5531	2851385	0.19397590995253183
G012103255	259	4815055	0.005378962441758194
G012103415	171	5786818	0.0029549918452593466
G012161415	7558	4849102	0.15586391047249573
G012163225	151	739903	0.020408080518662584
G012221805	5585	2314446	0.24131044751098102
G012241495	3965	4063338	0.09757987152434772
G012274275	317	2764566	0.011466537604817537
G012275365	1374	5171684	0.02656774853219957
G012317585	155	1763258	0.008790545683048085
G012357415	50539	4938256	1.0234179840008295
G012396185	1996	2982682	0.0669196380975243
G012396555	1717	2032634	0.08447167566812323
G012396615	4693	2483197	0.18899024120921537
G012510635	748	1454376	0.05143099171053427
G012513875	2153	778563	0.27653510377451795
G012514035	151	2785704	0.005420532834787903
G012514215	653	4453108	0.014663915629263875
G012516935	151	3725073	0.004053611835257993
G012517065	184	5264658	0.0034950038540015327
G012517435	184	3196964	0.005755460493142869
G012520435	483	1061018	0.04552231913124942
G012521575	1313	937952	0.13998584149295484
G012522795	429	2881258	0.01488932959144929
G012523295	158	4008483	0.003941640765346891
G012523895	2129	1752161	0.12150709894809895
G012524135	661	1955118	0.03380870106049865
G012556225	205	4663096	0.004396220879861791
G012798135	1242	4844023	0.025639845227819934
G012799635	2816	1147980	0.24530044077422952
G012838025	154	1592546	0.00967005034705434
G012839355	330	965273	0.034187219574151564
G012840965	174	3093901	0.005623967929161275
G012841465	2382	955307	0.24934392818224926
G012841535	319	4527909	0.007045194592029124
G012841575	172	1000430	0.017192607178913067
G012843905	12643	3351248	0.377262440738495
G012910885	4649	4222426	0.11010258083859847
G012911015	3992	4689236	0.0851311386332443
G012911565	157	3773612	0.004160470127824482
G012911925	151	7772151	0.0019428341008814675
G012911975	203	6016433	0.0033740922569901466
G012923605	151	3054892	0.004942891598131783
G012926505	151	4207303	0.0035889975121829827
G012932365	2104	2564351	0.08204805036440019
G012934855	390	693115	0.05626771892110256
G012955605	11601	3159449	0.3671842780180975
G012960445	170	4460883	0.003810904702051141
G012960505	264	4012568	0.00657932775220258
G012960515	184	3884661	0.004736578043746932
G012960835	167	2020297	0.008266111368773997
G012960925	276	2372479	0.011633401180790221
G012965905	302	1889605	0.015982176169093542
G012978615	604	2040474	0.029600965265913704
G012978775	151	1950609	0.007741172115990442
G012999505	5567	2414554	0.2305601779873219
G013001595	151	6210319	0.0024314370968705474
G013003385	162	1886940	0.008585328627301346
G013007595	9266	2021254	0.45842828264038066
G013008635	346	815486	0.042428686697257835
G013008815	378	779550	0.04848951318068116
G900002265	1657	2500746	0.06626022794798032
G900002825	113879	3878813	2.935923954055016
G900009135	1899	5989859	0.031703584341467805
G900010725	1162	6277807	0.018509648353318284
G900011245	16369	7547693	0.21687421573717958
G900016775	151	650317	0.02321944528591441
G900018345	30201	3338489	0.9046308075299934
G900018785	422	3689822	0.011436866060205615
G900021155	17428	2871962	0.6068325416561918
G900045905	5379	3427078	0.15695586735989084
G900046455	151	4058068	0.0037209824970897477
G900046475	4923	2837126	0.1735206684511016
G900048035	154	938041	0.01641719285191159
G900048895	31673	3671857	0.8625880583040134
G900065905	251	3439215	0.007298177054938409
G900066095	40466	3005137	1.3465609055427423
G900066105	32425	3027791	1.070912754546136
G900066135	94346	3998411	2.3595873460732273
G900066155	14771	2752899	0.5365616392028912
G900066255	32770	2416264	1.356225975307334
G900066305	59900	2648732	2.2614594455007153
G900066395	32398	2871964	1.1280782071084456
G900066445	2875	3614946	0.07953092521990647
G900066505	186374	3893813	4.786413728651068
G900066525	209938	4931982	4.256665981343809
G900066545	68063	3042280	2.2372365462745045
G900066595	46189	3452703	1.3377634855937508
G900066655	20363	3264865	0.6237011331249531
G900066845	26055	2659701	0.9796213935325813
G900066885	76567	3014346	2.5400866390255135
G900066905	14744	2617616	0.5632606157664073
G900067705	163	4019911	0.00405481613896427
G900069145	162	2094956	0.007732859305875636
G900070325	12555	2609352	0.4811539416682763
G900070355	928	2958880	0.03136321851511383
G900078195	11650	4600070	0.25325701565410963
G900078695	4192	4485557	0.09345550619465988
G900079685	208	4009394	0.005187816413153709
G900079695	1451	4041874	0.03589918933643157
G900079775	15564	3765632	0.41331707399979606
G900086555	9944	2188497	0.45437576565103815
G900086585	84456	4661642	1.8117221356766564
G900086625	20332	4144169	0.4906170573642146
G900086655	17561	5668692	0.3097892776675819
G900086705	1996	4001073	0.049886617914744365
G900086725	91362	4219647	2.1651574171962724
G900087055	4105	3405979	0.12052335026140795
G900089455	4134	4848101	0.08527050075895697
G900090125	464	6595579	0.0070350154247261695
G900091655	13215	4410791	0.29960612506917694
G900091675	1119	4965475	0.022535608375835143
G900092135	627	3760949	0.016671324179083524
G900093645	151	988684	0.015272827313883911
G900093775	9850	4607442	0.21378456853065106
G900094635	459	1749539	0.02623548260427461
G900094735	213	4184594	0.005090099541317509
G900094785	3342	1682869	0.1985894326890566
G900094885	1083	1633722	0.06629034805187174
G900095135	1882	4414963	0.04262776381138415
G900095305	346	3121868	0.011083107934095868
G900095445	2470	3038292	0.0812956753333781
G900095615	253	3297076	0.007673465822443886
G900095725	1200	4499441	0.026669979670807996
G900095735	1409	5364201	0.026266726395972113
G900095795	2768	3717632	0.07445599779644677
G900095835	61136	2771706	2.205717345201836
G900095865	46291	2985450	1.5505535178951246
G900096565	272	4158170	0.0065413390986900485
G900096905	1075	2528041	0.04252304452340765
G900096915	1201	2995199	0.04009750270349315
G900096935	810	1590128	0.05093929545294467
G900096945	4663	4611123	0.10112504047278721
G900096965	965	2582689	0.03736415805387331
G900096995	1054	3781899	0.027869596729050674
G900097105	9220	3074078	0.2999273278036536
G900097235	10510	5509605	0.1907577766464202
G900098805	366	3228438	0.011336751704694344
G900099475	311	2545683	0.012216760688585343
G900099555	1268	1623621	0.07809704358344713
G900099605	161	3620377	0.004447050680081107
G900099655	912	3918256	0.023275661416711925
G900099695	718	4535536	0.01583054351238751
G900099705	2255	3400178	0.06632005736170284
G900099715	970	3011384	0.03221110293473034
G900099745	308	4645135	0.006630593082870574
G900100065	420	6245803	0.006724515646747103
G900100095	3955	2947422	0.1341850607072893
G900100125	3523	1761719	0.1999751379192709
G900100245	1673	2592811	0.06452456426635031
G900100285	885	5788182	0.015289774924147166
G900100345	302	6031841	0.005006763275092961
G900100485	440	3207719	0.013716912235766288
G900100495	463	5744004	0.008060579345000455
G900100595	1680	3061140	0.05488151472980655
G900100655	526	3039861	0.017303422755185188
G900100685	150851	5228976	2.884905189849791
G900100705	534	5756341	0.009276726309299606
G900100765	205	7108505	0.0028838693930721016
G900100835	188	2748941	0.006838997272040397
G900100845	1117	3107541	0.03594481939256795
G900100865	227	1663904	0.013642613996961362
G900100895	3786	3243818	0.11671431627791695
G900101015	903	4153087	0.021742862598351537
G900101065	9449	2277831	0.4148244536139863
G900101295	2418	3200615	0.07554798062247411
G900101335	475	3195697	0.014863737081456722
G900101355	3644	2541082	0.1434034793052723
G900101375	181	2761266	0.00655496428087696
G900101395	151	6099882	0.002475457721969048
G900101465	310	5296070	0.005853396952834838
G900101495	572	4461228	0.012821581860420496
G900101525	819	2509504	0.03263593124378363
G900101595	574	7268646	0.0078969315605685
G900101605	1942	3401074	0.05709961029957008
G900101655	548	2215801	0.024731462798328913
G900101785	1295	4461788	0.02902423871326921
G900101815	160	4853017	0.0032969181851207198
G900101835	419	1969033	0.021279480841611086
G900101875	157	7207623	0.0021782493340731057
G900101955	232	2790727	0.008313245974973547
G900102055	151	3823026	0.003949750799497571
G900102085	590	6495807	0.009082782170098343
G900102125	1415	6462129	0.02189680831193559
G900102185	336	4852066	0.006924885193235211
G900102215	2890	5266138	0.054878926454263066
G900102235	4520	3521487	0.12835486827013703
G900102515	2066	4196352	0.0492332387750122
G900102685	809	3189582	0.025363825103101284
G900102835	304	4629810	0.006566144183022629
G900102965	523	7032874	0.007436504621012689
G900103035	244	3085084	0.007909022898566133
G900103115	2129	2105075	0.10113653907818013
G900103135	267	2720040	0.009816032117174748
G900103145	246	3135461	0.007845736241018466
G900103235	3662	4147722	0.0882894273049158
G900103275	305	3156418	0.00966285200502595
G900103285	234	6190301	0.00378010697702745
G900103375	738	4365623	0.016904803735915814
G900103385	1468	1781277	0.08241278588338591
G900103425	212	1701351	0.012460685655105854
G900103495	5197	3043943	0.17073250057573353
G900103535	491	2913776	0.01685098648626387
G900103545	561	4280785	0.01310507301814971
G900103665	907	8061501	0.011251006481299203
G900103815	4986	2704528	0.18435749232398407
G900103835	2083	2917655	0.07139295084579911
G900103915	690	2950735	0.023384004324346307
G900104145	199	6549984	0.0030381753604283614
G900104155	2122	4801982	0.044190086510111866
G900104335	311	3242587	0.0095911073473125
G900104345	2170	3472020	0.06249963997903237
G900104415	5293	2912927	0.1817072655785744
G900104455	353	4131042	0.00854505957576805
G900104485	151	5095108	0.0029636270713005496
G900104495	3470	3759263	0.092305326868591
G900104505	328	7269659	0.004511903515694478
G900104535	151	5013970	0.0030115856297504772
G900104555	822	4790359	0.017159465501437366
G900104565	34065	2674397	1.2737450722536707
G900104585	920	4063801	0.02263890382427683
G900104595	11536	2123993	0.5431279669942415
G900104605	3802	2390441	0.15905015016057705
G900104615	30291	2580782	1.1737140138144175
G900104645	20979	1450843	1.4459869193289694
G900104665	84612	2606253	3.2464998601440462
G900104675	119566	4041881	2.9581771457398176
G900104695	4250	5831026	0.07288597238290483
G900104745	489	6403669	0.007636247282612515
G900104755	15495	8269589	0.1873732781641264
G900105035	495	3545181	0.01396261573104448
G900105065	650	4717614	0.013778151412981223
G900105455	304	5524632	0.005502628953385493
G900105545	151	4622562	0.0032665867975378154
G900105655	302	3796105	0.007955522831955386
G900105685	184	3763544	0.0048890088703626156
G900105715	657	3356240	0.019575477319857936
G900105765	369	4830526	0.007638919653884484
G900105865	771	1998342	0.03858198446512159
G900105875	151	3240209	0.004660193215931441
G900105895	1729	1779602	0.09715655522976485
G900106055	208	2430293	0.008558638814332263
G900106545	157	3663896	0.004285056126047245
G900106595	366	2908855	0.012582270343485667
G900106615	4225	3207439	0.1317250304682334
G900106745	593	6989175	0.008484549320914128
G900106765	448	3003258	0.01491713332654071
G900106775	837	3332651	0.0251151410693769
G900106785	13045	3475673	0.3753229949998173
G900106855	3894	2283417	0.17053389722507978
G900107125	624	2955209	0.02111525783793972
G900107185	316	2674577	0.011814952420513598
G900107265	245	3237333	0.0075679579456299365
G900107275	911	5873827	0.015509479594819528
G900107305	1117	3194101	0.034970716329884376
G900107335	441	3320247	0.013282144370584477
G900107405	606	3122591	0.019406960437662185
G900107505	870	3174899	0.027402446503022617
G900107535	836	5189543	0.01610931829642803
G900107545	833	3661200	0.02275210313558396
G900107575	2904	2960254	0.09809969009416085
G900107615	196	3039422	0.006448594502507385
G900107645	370	3745414	0.009878747716540815
G900107695	191	3938163	0.004849977007046179
G900107785	1119	4156376	0.026922492094074258
G900107835	703	4019488	0.017489789744365453
G900107875	1100	7213087	0.015250058678066685
G900108025	151	3121406	0.004837563585127984
G900108055	197	2207271	0.008925048170342472
G900108205	2567	3505294	0.07323208837832147
G900108345	12455	4949530	0.2516400547122656
G900108495	385	2031362	0.01895280112555025
G900108575	1641	6357081	0.02581373432240363
G900108895	151929	5239695	2.899577170045203
G900108995	9669	2404333	0.40214895357673
G900109115	360	6507718	0.005531893053755556
G900109135	1077	3091692	0.03483529407198389
G900109175	894	4721962	0.018932808014973438
G900109215	1875	2075254	0.09035038602503598
G900109365	168	5548276	0.0030279676065141678
G900109475	1037	4736118	0.021895569324919692
G900109715	2641	2764767	0.09552342023758241
G900109735	149	3683194	0.0040454018984609555
G900109785	272	3098654	0.008778004901483031
G900109845	574	2192344	0.026182022529311094
G900109895	419	5093576	0.008226047868923522
G900109985	179	2772231	0.0064568933829828755
G900110015	2291	3632746	0.06306524045446613
G900110045	3680	3179140	0.11575457513667217
G900110145	246	3498269	0.0070320492792292424
G900110165	905	3809725	0.023754995439303362
G900110295	1888	2127365	0.08874828720036289
G900110305	1032	4246684	0.024301313683806
G900110315	375	5807833	0.006456797225402315
G900110385	757	3340151	0.022663646044744683
G900110565	3606	2408385	0.14972689167222017
G900110645	389	6222268	0.006251739719343494
G900110675	1918	1959109	0.09790164814719345
G900110695	695	3791346	0.01833122062718623
G900110815	2980	2061551	0.14455135963165597
G900110855	640	4789055	0.01336380559421431
G900110905	151	2322428	0.00650181620269821
G900110975	4587	2352554	0.1949795838905292
G900111025	162	3480511	0.004654488952915248
G900111055	246	3340025	0.0073652143322280525
G900111105	903	3295297	0.027402689347879722
G900111115	151	3421202	0.004413653446946424
G900111135	3617	2137827	0.16919049109212297
G900111145	302	4660891	0.006479447813733469
G900111165	386	3247468	0.011886183328057428
G900111195	153	4072333	0.003757060142183854
G900111235	3480	4569123	0.07616341254109377
G900111255	435	2058196	0.02113501338064985
G900111285	830	2939254	0.02823845778554695
G900111295	887	4435985	0.019995559047201465
G900111355	3073	2821994	0.10889463266045216
G900111365	996	2810090	0.035443704650029
G900111405	626	3489134	0.01794141468914636
G900111425	194	5074901	0.0038227346700950423
G900111445	282	3914837	0.007203365044317299
G900111495	746	4668564	0.015979217592390293
G900111525	151	3281843	0.004601073238421217
G900111595	393	3459403	0.011360341654325905
G900111605	521	3491725	0.014920991773407128
G900111615	593	3770081	0.01572910502453396
G900111825	620	5804611	0.010681163647314178
G900111835	1619	6345721	0.025513255310153093
G900111865	534	3450981	0.015473860910854042
G900111925	302	3963272	0.007619966532703281
G900112045	402	3671365	0.010949605936756493
G900112085	9896	3083781	0.3209047594495199
G900112195	1123	4588996	0.024471583762548498
G900112255	250	4250914	0.005881088161275434
G900112295	549	4483251	0.012245578041470353
G900112345	151	3922532	0.003849554318486121
G900112365	786	8513975	0.009231880525841337
G900112405	691	1327712	0.052044419271649274
G900112475	150	3951405	0.0037961180896415323
G900112535	1254	5117535	0.024503984828633318
G900112605	151	2688137	0.0056172732267737845
G900112715	163	11616350	0.0014031946351478735
G900112735	2329	2331173	0.09990678512491352
G900112775	908	4223679	0.021497845835348757
G900112915	7692	1785360	0.4308374781556661
G900112935	190	3198226	0.005940793427356291
G900112985	149	4570600	0.003259965868813723
G900113025	164	3316535	0.004944919923956781
G900113045	400	5506623	0.007263980119939208
G900113155	221939	5468691	4.058356926730729
G900113175	2170	3383562	0.0641335964879615
G900113305	370	3222489	0.011481808006171627
G900113355	779	5888028	0.013230235997519033
G900113395	195128	2475023	7.883886331561363
G900113415	244	3643692	0.006696504534411799
G900113525	678	4388405	0.01544980465567786
G900113575	151	3357287	0.004497679227304666
G900113595	22717	7259864	0.3129121978042564
G900113645	1352	2981004	0.04535384722730999
G900113675	1607	2439173	0.06588298574967828
G900113685	375	4519090	0.008298130818372726
G900113925	311	3804898	0.008173675089319082
G900113975	1852	4889923	0.037873807010867046
G900113995	11987	2636973	0.4545742409952624
G900114055	431	3854312	0.01118228104004035
G900114075	659	5801539	0.011359054899053509
G900114165	425	4137804	0.010271148657597122
G900114305	408	3996334	0.010209356875576465
G900114365	717	4930168	0.014543114960788354
G900114425	2022	2330865	0.08674891081208048
G900114475	366	7619729	0.004803320433049521
G900114575	58554	4233165	1.3832203563999985
G900114655	188	2767977	0.006791963950567508
G900114705	5430	6832123	0.07947749184257953
G900114715	162	3518078	0.004604787045653905
G900114745	157	4424908	0.0035480963672013073
G900115015	151	3266771	0.004622301348946712
G900115065	379	3073331	0.01233189656434663
G900115135	757	3173770	0.023851759894384282
G900115155	547	3303819	0.01655659707750334
G900115215	4122	3372488	0.12222430443043829
G900115225	151	5340522	0.0028274389657041016
G900115355	582	3062414	0.019004615313279002
G900115365	181061	4625819	3.9141393124114887
G900115385	3461	2277174	0.15198662904108337
G900115425	1626	2346007	0.06930925611048902
G900115625	541	3615123	0.01496491267378731
G900115665	395	6168747	0.006403245261963247
G900115735	646	4170423	0.015490035423265219
G900115795	5001	2722764	0.1836736492769847
G900115805	1600	3608046	0.044345332626025274
G900115825	1631	2331148	0.06996552771424208
G900115845	152	5119161	0.002969236560444182
G900115855	47957	6044205	0.7934376812169673
G900116045	1417	2807531	0.0504713928359117
G900116105	152	5243583	0.002898781234129411
G900116125	752	7195382	0.010451147694451803
G900116265	6202	3730417	0.16625487177438875
G900116365	151	3892587	0.003879168275493907
G900116395	4173	2481457	0.16816733072545687
G900116415	603	4432866	0.01360293769313126
G900116425	533	3567308	0.014941238603451118
G900116615	318	5426480	0.005860152437675989
G900116665	151	4210522	0.003586253675910018
G900116865	3099	3667052	0.08450930065894893
G900116875	3240	3344555	0.09687387410283281
G900117415	302	6020914	0.0050158497530441385
G900119285	264	2799041	0.009431801820695015
G900119345	1605	3706869	0.043297996233478984
G900119485	607	2986114	0.020327422194865972
G900119495	786	1684427	0.0466627523781084
G900119535	1267	3643593	0.03477336793653956
G900119645	2065	5955790	0.03467214257050702
G900119695	884	1946938	0.045404630245030914
G900119705	5698	1671491	0.3408932503973997
G900119845	159	4221789	0.0037661759031538526
G900119895	1657	2105517	0.0786980109873252
G900120005	12363	3680595	0.3358967775590631
G900120165	801	1741785	0.04598730612561252
G900120365	2695	1534506	0.1756265534315278
G900120375	504	1864878	0.027025896600206555
G900120395	2364	2125478	0.11122204040691082
G900120415	4669	2138814	0.21829855237528836
G900128475	9192	3950318	0.23269012773148895
G900128875	1152	2955361	0.03898000954874887
G900128885	529	2332045	0.02268395335424488
G900128905	926	4119488	0.022478521602684605
G900129025	154	5049182	0.0030499989899353997
G900129035	151	2535489	0.005955458690611554
G900129055	1185	3185612	0.037198503772587495
G900129085	3331	2125342	0.1567277172332735
G900129135	129393	4840787	2.672974456426197
G900129165	2652	3077233	0.08618131938660478
G900129215	174	7829205	0.0022224478730599084
G900129225	184	2659975	0.006917358245848175
G900129245	151	4948528	0.003051412460432678
G900129265	630	2657438	0.023707044153052678
G900129275	275	5552430	0.004952786437649822
G900129305	173	4241423	0.004078819773458106
G900129315	173	5083504	0.003403164431463022
G900129355	1058	3845241	0.027514530298621075
G900129365	3361	2748597	0.12228056714025373
G900129375	455	7280023	0.0062499802541832634
G900129415	1034	3064619	0.033739920035736906
G900129665	157	3836423	0.004092353736801182
G900129715	325	3785493	0.008585407501744158
G900129725	748	8357777	0.008949748240471121
G900129735	2530	3785447	0.06683490747592027
G900129785	152	4978643	0.0030530407582949814
G900129805	212	2171129	0.00976450501098737
G900129815	8568	2624199	0.3264996290296582
G900129885	874	5642210	0.015490384087086443
G900129955	1223	6474266	0.018890172260453926
G900129965	617	4476221	0.013783948558393343
G900130065	3875	4198934	0.09228532765697199
G900130115	1121	5163096	0.021711779134069943
G900141665	319	2230134	0.014304073208156999
G900141785	214	5345859	0.004003098473042406
G900141815	669	4322808	0.015476051677520723
G900141825	1003	3422044	0.02930996796066912
G900141835	431	4154606	0.010374028247203225
G900141845	3410	4988766	0.06835357681639107
G900141865	550	2781874	0.019770845120950842
G900141875	167	4781284	0.0034927856199297096
G900141895	3772	2444797	0.15428683853915068
G900141905	151	5344182	0.0028255025745754915
G900141915	1686	4134570	0.04077812202961856
G900142005	728	4035721	0.01803890804146273
G900142025	663	3415106	0.01941374586908869
G900142075	3370	4262836	0.07905535188311255
G900142095	1115	2892966	0.03854175956440553
G900142105	915	3584273	0.02552818939851959
G900142125	347	3962451	0.008757206082800771
G900142165	38709	4406122	0.878527648576231
G900142205	151	5034503	0.002999303009651598
G900142225	2129	2818904	0.07552580719315025
G900142235	1233	2642785	0.046655327618402555
G900142265	123550	3549317	3.480951405580285
G900142275	488	2035462	0.023974901029839908
G900142285	351	2474761	0.014183187790659382
G900142445	150	5144610	0.002915672908150472
G900142465	332	3921999	0.008465071000783019
G900142475	320	3696435	0.008656989775283484
G900142485	5129	3826742	0.13403046246650546
G900142495	6016	3687611	0.16314085189571242
G900142505	331	3737815	0.00885544094611424
G900142545	327	3494534	0.009357470838744166
G900142575	302	8165934	0.003698290973206494
G900142635	151	4018210	0.003757892195778717
G900142675	12070	4243276	0.2844500334175764
G900142785	155	5155906	0.0030062611692300055
G900142805	2609	2517160	0.10364855630949166
G900142855	336	3658672	0.009183660082128162
G900142915	918	7213899	0.012725434608940324
G900142955	52110	5218654	0.9985333382899116
G900143015	488	3763641	0.012966167602064066
G900143165	956	6876006	0.01390342009591033
G900143255	170	2741944	0.00619998074358922
G900143275	253	2928205	0.008640105457097437
G900143645	1813	5420765	0.03344546387825335
G900143685	7071	2009306	0.3519125509006592
G900148495	70457	2877021	2.448956750750168
G900148505	151	5165762	0.0029230924692233208
G900149785	1408	4821077	0.029205092555045272
G900155395	55022	2469136	2.228390821728734
G900155405	4174	1360589	0.30677890237242844
G900155525	4819	3466210	0.13902792964073152
G900155555	4069	2086178	0.19504567683102783
G900155635	3263	1748687	0.18659714402863406
G900155645	3909	2010679	0.19441193745993268
G900155735	33198	2842060	1.1680963807942126
G900156005	151	5796936	0.0026048243416867114
G900156125	1245	3836190	0.032454075528062995
G900156245	997	3850758	0.025891006394065795
G900156285	150	3223208	0.00465374868764287
G900156305	1930	3052175	0.06323359571453144
G900156415	273	4474419	0.006101350812250708
G900156615	1199	3532572	0.03394127564845104
G900156885	3583	2237567	0.16012928327956213
G900156915	14201	4347601	0.32663991014814836
G900157305	302	2965660	0.010183230714242361
G900157365	151	6249009	0.0024163831417109496
G900162725	3807	4761372	0.07995594547117932
G900163565	1535	2788258	0.05505229429988186
G900163845	3762	3395723	0.11078642162508544
G900163975	336	2965392	0.011330711083054112
G900167025	4236	2521672	0.16798378218896035
G900167115	7504	2873202	0.2611720303689055
G900167145	6167	2508429	0.24585108847011414
G900167255	151	4159707	0.003630063367443909
G900167275	252	2582107	0.009759471625304451
G900167365	1611	4652724	0.034624877813513116
G900167375	5198	2407151	0.21593992233972856
G900167445	553	5803670	0.00952845354749667
G900167475	764	3422026	0.022325955442769867
G900167525	187	4846196	0.0038586965941947047
G900167905	302	3330358	0.009068094180865842
G900169485	7233	1447956	0.49953175372732317
G900169495	66194	3084447	2.146057299736387
G900169515	334	2736293	0.012206295159180687
G900169975	72895	3118965	2.337153510860173
G900172295	177	3999496	0.004425557620260153
G900174485	714	3103277	0.023007936449114922
G900174585	151	5468568	0.002761234751035372
G900176035	815	2412768	0.03377863101632648
G900176285	163	3697955	0.004407841631388159
G900176335	7460	2890990	0.25804309250464375
G900176345	151	6077790	0.0024844556985351585
G900176655	974	2162127	0.045048232596882606
G900177325	358	5858810	0.006110455877558753
G900177405	2228	2807353	0.07936301562361414
G900177715	555	3082488	0.018004936272257993
